text,is_spoiler,source,mal_id,timestamp
"I know i might be writing this review very late but since i watched this movie very late i didnt get a chance.This movie is fantastic for every One Piece fan. If you are a normie then you wouldnt understand anything. I would like to keep my review short and simple to the point. At First look, This movie's animation looks outstanding. The studio worked very hard on animating it and they made an excellent job. The characters looked great and their Drip was on fire. The plot setting up on an island casino was surreal, it felt like going on an exciting adventure with thestrawhats. Although it was filler, it felt like part of the main story.

All the strawhats looked great, and Tesoro was a great villain, my only complaint is that we didnt get to see much of Tesoro's backstory which might be interesting but we got Carina's story which disappointed me. Soundtrack was great. 
If you are a One Piece fan then you will love it. Better than the previous installments tho.

BY far i would rate the following:
STORY : 9/10
ANIMATION: 10/10
CHARACTERS:8/10
SOUND:8/10
VERDICT: 9/10
Very enjoyable and if u want to rewatch the series or if u left off and u want to pick up ur pace in One Piece, I would definetely recommend watching Film Gold along with episode 0. Definetely worth the watch. Oh it contains a bit of fanservice for Nami swaaaaaaan and Robin Chwaaaan fans,lmao(on Ep 0)

And for G4 fans, definetely great pick, and this movie would be best to watch after Episode 747 in the anime precisely after the dressrosa arc.",False,anime_review,31490,2020-09-13T00:35:00+00:00
"This is my favourite One piece movie by a long shot. Great story, music, animation, and fights. The whole gold aesthetic fits perfectly for one piece and I wish the whole show was this slick. The villain was a bit generic but that's fine because the rest is just amazing. One piece animation has never been better. It was so pleasurable to watch. The whole crew gets the spotlight and my favourite Zoro has a really cool scene, Nami has something to do! Overall a must watch for One piece fans and anime in general. I wish this story was cannon to the series and could ofhave some cool consequences to the main story but no, none of the movies are like that.

Can't wait for Red!",False,anime_review,31490,2022-04-24T13:41:00+00:00
"The Casino/Gran Torino concept for the Straw Hats to enter a new adventure with great pacing...this movie was made properly and it has great presentation. It fixes the pacing of the previous arc of Dressrosa. It was highly enjoyable for me with the use of betting and gold as a key theme in the movie. I believe that this movie is well made for the fans of One Piece, especially since it was released at the time of an inconsistent arc of Dressrosa. There was a plan for the team to adapt within the movie within the set circumstances and there is a plot twist which quickly acceleratesthe end of the movie...which was worthwhile.",False,anime_review,31490,2025-08-21T13:03:00+00:00
"I liked this film every time it did something we've never seen before. Unfortunately those moments were few and far between the stuff I've seen wayyyyyyyyyy too much of. I kinda wish they could've run with the casino/heist aspect and just run with it. The snail-powered car race, Luffy ascending the tower and the entire dance-off that kick-started the movie were all joys to behold. Sadly it didn't take long to descend into all-too-familiar territory. I feel this film would be considered great if it wasn't coming hot off the heals of the brilliant STRONG WORLD and FILM Z. As it stands, it's a stepdown.",False,anime_review,31490,2022-03-30T21:41:00+00:00
"This was my first One Piece film and what a banger it was! I was actually surprised by how low the score seems, but to me it's a 10/10 one. Firstly, I live place the action is happening at. Gran Teroso is on par with Whole Cake Island as my favorite islands/places. They felt so unique and beautiful, but if course I'll have to focus on only one of them today. The colors, the buildings, the dresses and the people, it all works together so good creating what I'd call a paradise for one's eyes. Secondly, the characters. The straw hats were one level above whatI had previously seen in Stampede and Z which was great. They had bigger roles and more screen time than before and so this is a + from me.

Thirdly, the Antagonist. Gild Tesoro has to be one of favorite OP villains. No shame in saying that, but he is on par with Doffy for me, love them equally. To be honest they actually share not one or two characteristics whether behavior, looks or other, but still, he felt unique and one I really enjoyed. To be frank, he was the star of this movie for me heheh.

The story itself was good, didn't feel unfinished or something like that, unlike other from the franchise and the conclusion was good. Throughout the film I never lost attention and its understandable taking what I've said before into account.

In conclusion I think it's the best entry in the OP film universe and would recommend it to anyone. Really elevated my experience as I'm a manga reader for One Piece and now I got to hear the VA's and witness good and clear animation. That's it from me, have a great day!",False,anime_review,31490,2022-03-28T14:15:00+00:00
"Well, be aware that my assessment will focus on the film itself, not the universe from which it came. History: Not bad though, some points did not allow it to be better, to make it easier to understand: Treasure flashback could have been inserted from the beginning, and being played in parts to the end, this would dexter the character much better. As the subject is history, let's continue, the story of Carina, not bad, it even links with the Heart Of Gold, and did not make a mistake to put it even being filler, as something real in the work. What would leave the story better:show the origin of the Treasure, as well as a little more information about the Grand Treasury and its relations with the world.
Art and sound: Absurdly perfect, from the designs, to the animation and the excellent soundtracks, all perfect. I can not find anything to score negatively. Grade 10
Characters: Well, the big problem I saw with the Treasure was to try to turn it into a substitute for Doflamingo, obviously a fanservice, since Mingo was one of One Piece's most acclaimed villains.
Carina: Not a bad character, she has a VERY charismatic and lovely personality.
The other secondary ones do not have so much importance in the film, except the subordinates of the Treasure, that are not explored, and only served for the final fight.
Maybe, if you put something else in the Treasure, a differential would have been a lot nicer, and as I mentioned up there, Tesoro had all his flashback summarized in a minute, something very disappointing, because even in that little time, you realize the potential that he would have as a character.
Another problem found in this film: the slow narrative, which does not hold the ante for the most part, from the beginning, until near the end. This is really a bad thing, because it hurts the experience with the movie, causing many people not to appreciate the positives and end up ""sleeping"" in the movie.
Well, before closing, I would like to talk about the Mugiwaras: Well done, more than Film Z, many were important in the script, the big fan service, Gear Fourth, did not disappoint much (note that it's not a bad thing to be a fan service), the fights were well worked out, and made up for all the boredom the movie can cause.
A good film, however, should be watched without overdoing the expectations.",False,anime_review,31490,2019-03-01T17:58:00+00:00
"Art (7): One of One Piece animation's key points is the vibrant colors and in this case, GOLD. In this movie, lighting and contrast is too bright which can be regarded as eye candy. As for the character design, the women's designs are exaggerated to some degree especially their breasts. One of the notable parts of this movie is the action scenes which was animated quite well. Other than that. compared to the previous movies that Oda supervised and helped create, this lacks a bit in the animation side. Sound (10): What I enjoyed the most in this movie is the music. From upbeat soundto mellow ones, they create the atmosphere perfect for the scenes. From the introduction to the end, the music is one of the parts that is well done in the movie.

Character (6): To avoid spoilers, I will try to keep this short and just give subtle hints. Three of the strawhats have a bigger role than the others and is elaborated a bit but other than that, nothing changed. The characters were consistent (assuming since this is a movie, character developments are not that much. As for the new characters, they are very straight-forward and a bit bland. 

Story (6): The movie is the same with the other One Piece Films which always introduce the villain first before our main characters. A common thread in the OP movies as well is the number of antagonists to which the strawhats would individually defeat with the Monster Trio getting most of the spotlight. The movie doesn't really depict much of the pirate-ish vibe of the strawhat since the setting is a bit more modern and doesn't center much around their piracy. There are bits and pieces for the side characters but doesn't get much hype at all.",False,anime_review,31490,2017-04-03T19:41:00+00:00
"First off, definitely don't bother watching this unless you're a One Piece fan. Secondly, definitely don't watch this if you're a One PIece fan. Most of the characters either act different than in the show, are far weaker than in the show, or more likely some combination of both. Even now I think about how the villain's power to control gold was utterly pointless. It wasn't used in any meaningful way, and the tiny bit of morality that is attempted feels completely hollow. BTW Zoro couldn't cut through gold..like wut...and Nami didn't attempt to use gold as a conductor to be used foranything.  Two basic interactions that Gold could've had with two abilities of the main characters.  On top of that, this is post time skip in One Piece so you would expect plenty of Haki, but the movie actually has basically no haki used at all.
The music was fairly upbeat and makes you think stuff is happening, but not memorable in any way.
As for animation, it's good, but also not ambitious at all.
Finally as for the specifics of the story. It's bland nonsense. There's an island with lots of gold, but the guy in charge controls gold, and therefore uses it to enslave the whole population, except for a small group of people who love him, who also mysteriously disappear from the fiilm once the villain loses his powers temporarily. 
The ""best"" part of the movie is a rushed, undetailed backstory given to the villain that is basically not addressed at all, but looked better than this whole movie due to its connections to the slavery done by the Celestial Dragons.     
My best guess is that it was thrown in the movie just to show that the villain became who he hated...which would be fine/great if it was a major part of the plot. Instead, the villain should hate the celestial dragons but at the end of the day he's helping them quite a bit.
Oh and Zoro getting captured was just nonsense based on what we know he can do.
That's the whole movie. Have a great day.",False,anime_review,31490,2021-08-24T18:01:00+00:00
"Includes spoiler, but idk why you would be watching this movie without watching the original first Toei does a bang up job on ruining the source material, somehow in 2018 they managed to make the animation worse than it did 10+ years ago, the major fights within the arc ,including chopper, zoro, and luffy getting literally 1 still image of them defeating there opponents, or the animation was awful. the final attack that finished the arc 10+ years ago(Luffy punching Eneru into the bell) had so much weight and impact, but this movie made it look very choppy and had way less frames of animation.",False,anime_review,37902,2018-08-26T10:09:00+00:00
"Making a 1 hour 40 minutes long movie out of 44 episodes long anime arc might look good on paper, but... oh wait, it looks terrible on paper and comes off exactly as soulless and empty as one could fear. Exactly 6 years ago today, the ""Episode of"" movie series for One Piece started with Nami's past story. Some of these episodes (movies) were totally worth of watching and managed to be partly better than the original tv series. Sorajima (or Skypiea like it's know in English) mainly further shows that Toie is on a slope. Digimon movies and Dragon Ball Super were clearly not enoughto stain their nonexistent reputation, so naturally, they are now offering the same with One Piece. Gj. 

I imagine this thing was structured by making a list of scenes that should be here, and then they were edited together. Whatever should have been there in-between those scenes to create tension, work as a build-up and make the movie have a solid pacing -- is not there. They did attempt to capture some of that with cheap narration of what occurred, but ""eh"" is pretty much the word I found myself saying when witnessing that. This thing really don't even seem like a continuous movie but rather an animated memo. 

At least some improvement exists. Nami's boobs are way bigger than in the original and Nico Robin's Rack is so enormous I wouldn't even dare to write it without a capital letter. Priorities were clearly in all the right places when this was planned. 

One Piece has been criticized for its ridiculously slow tempo/pace, but rushing things in this manner somehow made the thing way worse and so boring that it was mainly a waste of time and only managed to make the arc seem exponentially worse than it originally was.",False,anime_review,37902,2018-08-26T12:16:00+00:00
"Skypiea Arc This arc is one of my favorite arc in One Piece-- so I had high expectation on this recap movie. It was fine but ALL of the fun moments were not included (yeah probably to make the movie shorter, should have include some parts atleast) and most of the parts were shortcut. This one so far is my least fave movie in One Piece. I guess I expected too much in this recap. All in all, I had to say that this arc is one of the best! but I just don't get it why some people just didn't like this Arc. It was oneof the legendary arcs out there. Noland and Kalgara's story was heartbreaking. It was the best. Luffy bell the rang, proving to Cricket that the Sky has been in the sky all along. I FELT GOOSEBUMPS and I will never get tired of that moment. After 400 years ago, Noland was known as a liar in most people but now, strawhats proved to one of his Noland's descendant, Cricket, that half of the Jaya island was actually in the Sky. 

All in all, skypiea arc is legendary! :D",False,anime_review,37902,2018-08-26T10:32:00+00:00
"Alright, I'm going to give a general overview and highlight all the stuff this special did good/bad: - First, animation is pretty solid, but you can see they really did not want to waste their fighting animators (Good sign for Luffy VS Katakuri) because there's barely any fighting in it. The only fights they even adapted somewhat fully were: - Luffy's Group VS Satori - Ganfall/Wiper VS Shura - Luffy VS Enel The rest were just either images in a montage or the very end of the fights, like: - Luffy VS Wiper - Enel VS Kamakiri - Chopper VS Gedatsu - Zoro VS Ohm (Though this got a bit of the beginning forcontext)
So If you wanted to watch this 1 Hour 45 minute special for the fights I recommend just waiting for Youtube clips.
- Only the key elements of Jaya (Mainly the exposition) are added to I think the first 20 minutes or so, so we really only get to meet Cricket, the Saruyama Brothers barely even speak. So no, Mock ---Town, No BB (In Jaya at least), no Bounties, no South Bird, just ship falls, meet Cricket, learn about Sky Island/Knock Up Stream, and ride the current into the Sky.
- The crew is barely in the White Sea for long, and they changed it to Enel sensing them with Mantra instead of the the gate with Amazon. Because of this, we meet Ganfall relaxing on a Beach while the Waver they found in the shipwreck is just one Conis rides.
- The almighty Pagaya (Conis' Father) does not appear at all, so he doesn't die, so, I guess that's a plus?
- The Monster Trio still fight the sky fish, just the fish were chasing Conis not the Merry.
- Instead of the Trials, Enel sends Satori to fight the ""invaders"" on the beach, where Chopper and Suu are kidnapped by a lobster with the merry and become the sacrifice.
- Because of this, Zoro and Robin with Conis have to take a random Dial Boat (Explained by having Luffy send Zoro to protect them) while Nami takes the Waver Conis left. This is weird because Usopp just stays with Luffy and Sanji and does nothing, without the reasoning of being stuck in the forest like the original.
- Also, Ganfall never gives out a whistle, so instead of the iconic whistle scene with Chopper, Ganfall just hears our reindeer friend yell very loudly in pain.
- Instead of having the Noland Flashback in one go like the original, they split up about three times. -Also, they did NOT reanimate the Noland Flashback, they just cleaned up the original and made it fit to the new aspect ratio, so a majority of this special is stock footage from 2 episodes.
- Shandians are just there really, they only one of importance here is Wiper. Aisa is barely in this and doesn't even venture to Upper Yard since Conis is already there.
- Because of the changes, so many inconsistencies.
- Enel VS the Five Survivors is trimmed, but the important bits are there I guess.
- Enel Face is on point.
- The biggest crime of this special, No Usopp Spell.
- Sanji get's his sacrifice scene reanimated, looks pretty good.
- Though fast, the ascension of Giant Jack is good, it's nice to have that and Luffy's fireworks and golden rifle in one big scene.
- Special ends with Luffy's final blow on Enel, Cricket sees the shadow, Ganfall and the Shandian Chief say the war is over, and Luffy and Nami sitting on the cloud after Enel's defeat. I mean, you didn't even include the giant party or even the Merry falling from the sky, like come on?
- They added Ace VS BB to the end credits for some reason, looks good, just randomly there.
- They threw in the animation from Namie Amuro's tour for when she sang Hope as well in the credits, which is pretty nice.
- Soundtrack was nice, filled with the classics, but there might have been one new one for Luffy's fight with Enel.
Overall, I wouldn't say the special is bad persay, there's is just no substance whatsoever. I mean, if you were going to adapt Skypiea as a Special this isn't the worst thing they could have done, but it's not the best either. Like Episode of East Blue, this is not a substitute for the original Arc in the Anime and is more like a way to experience key moments with the modern animation. There is only one positive from this special, from the lack of fights and the heavy use of stock footage I can tell that Toei is not going to shit on the Luffy VS Katakuri fight since it seems pretty obvious they're saving their best animators for that and needed to cobble together something for the yearly requirement of an OP Special.
Final rating: Just go rewatch the Skypiea Arc because I know some of you skipped it, trust me, the Skypiea Saga is good and this special doesn't really do it justice.",False,anime_review,37902,2018-08-27T01:49:00+00:00
"**minor spoilers ahead** I've been an advent fan of One Piece up to the end of Dressrosa, where I decided to take a break. Hearing a new recap movie on the horizon got me skeptical as usual. Recap movies don't always work out well. And I was right. But this movie actually surprised me somewhat. Watching some of the scenes, I couldn't help get this craving to rewatch One Piece. the scenes they did include were phenomenal. The animation was well done, and the music stayed true to the old One Piece. I felt like a kid a again every now and then. But the rest of thetime, I was just confused. It really felt like the story was exponentially shorter than I can recall. They just removed so many of the iconic moments that made this arc so great. I mean, barely any of the crew had any growth, or proper fights.

So they got the wonder. But none of the suspense was there. This movie just reminded me of a time way back, when the Straw Hats weren't as unstoppable as they'd one day be. I mean pre-haki, where they were basically just fodder for even what we today consider mid-tier. This movie made it felt like Skypeia was a literal breeze to them. Take the ship, go to the cloud, beat a god and sail along merrily. Sure, that's basically what happened in the series , but it wasn't nearly as easy then.

In short, this reminded me of the adventures I so dearly miss years ago, but just left me craving for more then a simple drop of the ocean.

Overall, I give it a 6.",False,anime_review,37902,2018-08-27T09:05:00+00:00
"If you thought you could watch One Piece through this 1hr 44min long capsule. You are mistaken. It will ruin your experience. Let it be a newbie this isn't even fair for someone like me who is following this series since it's inception. It never builds up anything, just straight up bad cuts, no character introduction, random characters pop out of nowhere and just jerk some tears up on screen. When I first watched Skypiea arc, it was scary for the fact the main boss kicks ass and weird mantra power was a surprise. I was scared that Luffy will eat dirt this time. This 'Episode ofSorajima' should have been atleast 4-5 hours long to do justice to actual story telling of the series.",False,anime_review,37902,2018-08-27T12:55:00+00:00
"One common running theme with Toei Animations is that you will never get a 100% satisfying adaptation that does the source material justice, well, there are some very few occasions where that doesn't apply, like the recent 3 movies and some of the major episodes of the show, but unfortunately One Piece: Episode of Sorajima could not level up to those exceptions. Talking about One Piece, we all have come to know that the anime adaptation gets its share of weekly beat up from the studio, the Manga and Anime are like night and day, two sides of the same coin that's one is waybelow the other in terms of quality. Not even the original adaptation of the Skypea arc from the anime from way back had managed to live up to the viewers' expectations and was infamously regarded by a great number of fans to be one of the worst arcs in term of pacing. But at least, this special does leave you appreciating how faithful the anime was to the source material when the Skypea arc was first animated.

- Story (6/10):
We all know what the arc was about, so spare the lengthy introduction.
We all know Skypea was prequel'd by the beloved mini-arc Jaya, they just had to skip through 95% of it to rush into the sky island stuff, which is understandable enough, for instance, there are no light spots on either Teach or Bellamy, and let's, of course, no forget the two Monkey brothers that were affiliated with Montblanc Cricket, they were included on some still images though, but never were given any proper introduction. Not just that, but also many rememberable things were skipped liked the classic Zoro Tarazan screen (classic), and the scene where Wiper destroyed Enel with a reject Dial to only restart his heart and come back from the dead, we never got introduced to how the Skypeans live and how things are being ruled over up in the sky. Things like Ganfall meeting the straw hat and Satori fighting Luffy, Sanji and Ussop were changed entirely.
Everything felt very out of place and in the wrong chronological order, sometimes you're put into a flashback, and then immediately skip a lot of (important) content to only find yourself following some of the major battles which almost all were only still images, that looked lazy, cheap, and more than anything else, disgraceful.
One of the greatest flashbacks of One Piece, the one that tells the story of Noland the lier, for me, it was the greatest thing and the most interesting part of Skypea, also, the most one packed with emotions, but here, it was just, why even bother. The storytelling was just a bunch of rushed conflicted nonsense being juxtaposed, if anything, it made me appreciate the older Anime adaptation more for what it was, simple of its time, but still lives up quite strong to date, if anything, better than this ordeal.

- Art (7.0/10):
You'd figure that Toei Studio would put a greater effort into high budget projects like One Piece: Episode of Sorajima, but oh boy, not this time around.
From the looks of it, they tried desperately to adopt the pre-time skip art style into an older part of the story and guess what, the results weren't pleasant at all. Everybody from the crew looks super weird for the most time, especially Robin, I wouldn't call that Robin to be fair, some kind of imperfect clone maybe? Imagine mixing Robin and Nami together, that what we got instead, looking at her “circular” face was totally uncomfortable.
I was looking forward to seeing some of the big moments animated with an up to date animation, I think I shouldn't have had any high expectations, I knew the old stuff will always have a special charm to it, but this we got wasn't even close. At best, if not being skipped like Enel vs. Wiper, we got some lazy still images and that was that.


- Sound (8.5/10):
I've always enjoyed the voice acting in One Piece, now those are people doing their jobs the way they should, no slopping and no laziness. Not only that, but the majority of the old soundtracks that we rarely ever get to hear nowadays make a return, and a strong one in fact filled with nostalgia.

- Character (7.0/10):
I'd hate to give this any lower score because everything was rushed, caught up in an incohesive mess, no character was given enough time to “shine” so to speak. I've talked how the backstories didn't make any great impact, and for that, from a new comer's perspective, not a single one of them made the cut.

- Enjoyment (5/10):
Now, I a big fan of One Piece, and I'm not being biased here, to say the least. I can shove up my face any content consisting One Piece all day, that's how big of a fan I am. Yes, the special was disappointing in a big way, they cut off a lot of my favorite parts, and changed a lot of things that were perfect before, and as the people in my profession say (I am a developer); if it works don't touch it. That quote should become universal and sacred, it can rescue franchises. I had my share of laughs here, It seems the minimal remaining of humor did endure the wounds of time. Classic One Piece.

- Overall (6.7/10):
It all comes down to what you're expecting at the end. If you're waiting for some mind-blowing thing to happen, then don't. If you're waiting for this special to change your mind about the Skypea arc as a whole (because probably you're one of the people who didn't enjoy the arc in the first place), then it would most probably disappoint even more. But more importantly, if you're a newcomer, or a first-time watcher and still not caught up, and decided to skip the Anime arc and watch this instead as some sort of compensation, then I beg of you to not do so. This is as bad as a retelling can get, way more complicated than the Anime arc.
It was not one of the best specials of the series, it would probably rank down the chest somewhere.",False,anime_review,37902,2018-09-22T16:35:00+00:00
"I am a huge One Piece fan, so when this came out I of course had to watch it! But I was a bit nervous because it is called ""One piece 3D""... and my worries were correct. It doesn't look much like the show at all. It really resembles a video game cut-scene. Once I saw that, I was thinking ""crap, this is going to suck."" So if you're thinking the same thing, you are not the only one! Trust me. However!! After a few minutes, I got used to the art and started to pay more attention to the actual story. Which I didin fact enjoy a lot!


Story: 8 (Very Good)
Basically, this short 'movie' is about Luffy frantically trying to retrieve his hat. As all One Piece fans will know, his hat is very important to him! So of course he would go crazy looking for it, and the crew helps him as well... but of course for the Straw Hat Pirates, nothing is ever simple. That's basically all there is to the movie. It sounds rather boring in a summary, but is actually quite entertaining to watch! 


Art: 8 (Very Good)
Like I mentioned before, I didn't like the art at first just because I wasn't used to it. But once I got adjusted to the style of the movie, I started to like it. It was nicely detailed and their movements were much more smooth and clear than I thought they would be. I can tell the artists put a lot of effort into making this very eye-appealing. 

The fighting is also very awesome and well-done! Unlike some video-game cut-scenes, the fights in this actually reminded me of the fights in the show. (Zoro's fight was one of the coolest parts of the entire movie! If anything you should watch it just to see Zoro in action!)

The backgrounds are also very beautiful. The water, icebergs, smoke, and such are all very realistic 


Sound: 9 (Great)
The voice acting in One Piece is as good as ever! The voices of each character are perfect for them and are exciting to hear! They have lots of emotion and seem to put a lot of effort into making their character sound perfect!

The music is also pretty good, not amazing or mind-blowing, but it was still a good addition to the animation.


Character: 9 (Great)
Sometimes with One Piece OVAs, movies and side-stories, the characters are completely out-of-character and make me angry. Something I really loved about this movie was that everyone acted very in-character. Just like they would act in the show. 


Enjoyment: 9 (Great)
I would definitely be willing to watch this movie again, the story was great and the art was also very awesome. I only wish I had 3D glasses to watch it with, that might make it even more epic than it already is!

One of the things that really made me enjoy this movie was that we get to see all of the Straw Hat Pirates fighting together, which is something that rarely ever happens (a lot of times they're all off fighting their own battles). It's great to see them team up and work together so nicely! 


Overall: 9 (Great)
Despite wanting to give it a 4 after the first 30 seconds (because I was too quick to judge it), I really loved watching this short movie! If you are a One Piece fan, I can almost guarantee you will enjoy this 30 minute movie.",False,anime_review,9999,2011-08-05T15:04:00+00:00
"One Piece 3D: Mugiwara Chase is surprisingly well written, for it is pleasant and relatable, especially if you are a pet owner, and involves a goal that any One Piece fan knows must be achieved at all costs. It doesn’t try to be bigger than it really is. And it’s truly quite short, only a half-hour. As in the show, the humor is spot on and the character interactions are solid. Everything One Piece fans crave in the writing is there. Unfortunately, the 3D animation is disorienting and distracting, and did lessen my enjoyment of the film during times that would normally elicit a reaction fromme, such as moments of hilarity or action scenes that should be cool but just aren’t the same in 3D. The most awkward sequences are those involving the more extreme expressions often seen in One Piece, which are intensely amusing in the show’s normal style but peculiar here. Clearly, the style of One Piece is not suited for this alternative medium and I genuinely wish it was animated normally.

Mugiwara Chase is a lovely watch, but the animation can get in the way of the experience. If you don’t mind or even like the different animation, you will have absolutely zero problems with it.",False,anime_review,9999,2015-05-22T18:13:00+00:00
"Story (9/10) Great When I read the synopsis for this movie I was extremely underwhelmed. In my head I was thinking ""So basically Luffy loses his hat and he's trying to get it back? Uhh boring..also apparently this whole movie is in 3D? Idk how I'll feel about this.. I'm probably not going to like it.."" And with that being said this movie's story yeah straight for but the execution was great. I can't believe a movie with such a plot could be pulled off so well. The entertainment of the Straw Hat crew and amazing back and fourth scuffle/fight choreography between Luffy and Buzzwas done very well. Short and sweet 


Art and Animation (8/10) Very Good
More Specifically (8.75/10) Very Good+

Like I said earlier when I saw the 3D in the title I got turned off quick. I thought honestly the first 3D CG that came to mind was the Kingdom anime (season 1) quality and it didn't sit well with me. But when the movie started I didn't think it looked too bad as a matter of fact I ended up enjoying how it looked. It reminded me of how the One Piece Pirate Warriors CG looked. Here's what the movie basically looks like https://youtu.be/qWeXpjiSzEs And as for as how it moves it moves quite smooth and at an enjoyable frame rate I thought they did a very good job.


Sound (10/10) Outstanding

The music and sound effects are the two main things in this short movie that definitely stood out to me. The background music for most of the scenes aren't something you usually hear from the One Piece OST but it still fits every scene perfectly. The sound effects on the creatures when Luffy is chasing Buzz for his hat sounded outstanding and I can't praise it enough.


Characters (10/10) Masterpiece

This movie is only 30 minutes long but they still managed to capture the good things about the Straw Hat Crew in the time that they had. At first I didn't care for the Moive MC Schneider but during the end you do semi-sympathize with him and his dog Buzz they didn't take up too much screen time which is good since we only had 30 minutes and they was some issues I had with previous One Piece Movies the movie characters are uninteresting and take up too much screentime.


Enjoyment (10/10) Outstanding

My enjoyment was at an all time high for basically the whole movie and I think the thing that did it the most was the animation and choreography given to Luffy as he's trying to get his hat back from Buzz jumping and swinging like spiderman kinda all around the sea, ships and other environments trying to reach Buzz was exciting and entertaining to the max. And when they actually made it to Mugiwara Chase the 3 giants that the Straw Hat Crew had to fight was entertaining once again. 


Overall (9/10) Great 
More Specifically (9.55/10) Great+

I am surprised this movie blew me out the water, it was extremely entertaining, short and sweet. This is how a One Piece movie should be in my opinion this is the 2nd One Piece movie (the first being Strong World) that I can highly recommend any One Piece fan to give a try and the fact that it's not an even and hour makes the person who is willing to give it a try end up saying ""Dang I actually wish the movie was longer"".",False,anime_review,9999,2016-02-04T02:23:00+00:00
"First of all for me a 30min episode seems like more of a special episode rather than a movie. The story is Luffy's hat goes missing one morning. He has searched all over the ship but can't find it. Usopp has an idea of the thief but no one believes him. So the search begins for Luffy's treasured hat, along the way they run into sea kings, navy and an old man and his friend. The 3D was a new twist to things but it wasn't my cup of tea. It seemed like they wanted to involve the viewers and make it seem like you were actuallythere. Most if the action scenes made me feel like I was on a roller coaster. Some fight scenes felt like they were made to be in 3D as you will understand once you watch it. 

Overall it wasn't bad, wouldn't mind watching it again but it will have to be 1hr long minimum.",False,anime_review,9999,2011-08-05T07:30:00+00:00
"This is my first review so be patient with me. The story revolves around Luffy who one day discovers that his treasured hat is missing while they are at sea. To stop the captain from whining (and since they know how important that hat was) the straw hat pirates tried to look for it only to find a pirate ship with an injured man on board. Reminder when watching this movie: it is in 3d animation and so if you are not used to this kind of animation, you might get disappointed. I loved the animation though. and that is why I am writing this review.To not let the ""3d"" in it scare you from watching this movie.

Art
For a 3D movie, it's pretty good. I expected something worst but the color and the character designs are really detailed. Let not the 3d fool you. As a one piece fan I still loved everyone even if they were in 3D.

Sound
The sounds and the dubbing Is still great as ever, I gave a high score for this.

Characters
There is enough appearance of everyone in the movie. They are not out of character and they are still them. It's just really cute that everyone would go out of their way to look for a hat. ""Nakama"" still stands out in this movie like it always does. 

 Out of all the one piece villains though, I hate this one the most (for now) and you'll know why… or maybe not. I still hate him though. 

Overall enjoyment: 8
It was an entertaining movie really, but not as entertaining as the others. Rather than a movie, this felt like a special episode or an ova instead. For something that lasts for 30 minutes, the story wasn’t rushed and you still get to see a lot of the characters. Overall I give this an 8. Not the best movie of one piece but it's still good. This is still something that one piece fans should watch and the entertainment is still there. If you are a one piece fan then this should still be placed on your ""must watch list"".",False,anime_review,9999,2013-05-19T11:48:00+00:00
"OH MY GOD! THIS IS RIDICULOUSY AMAZING! So the story is about chasing one of THE most important symbol of the series; THE STRAWHAT. It is the name of Luffy’s group and important part of their pirate symbol. But the most significant of all it is the most important thing for our beloved Luffy. And if you know or really following this series, you know that doing simple things like chasing a hat would be one disastrous yet adventurous situation for the Strawhats. Never in my many years of following One Piece would I imagine seeing it in 3D. This is beyond amazing. Not that Idon’t like the least the animation of the anime adaptation but this is really something.

After watching it, I was literally speechless. I was so blown away. It was a freaking 30 minutes long film but it felt like watching a 2 hours movie. This is what I am talking about. Just a freaking 30 minutes is all this series need to wow any kind of viewers. For 30 minutes long, it is so packed already with heart-pounding actions and exciting moments.  This really proves that One Piece is in a whole different level from any other series. I might sound so damn enthusiastic about this whole thing but if you’re a genuine One Piece fanatic, this is just so brilliant.

My only disappointment is; WHY THE HELL IS IT ONLY 30 MINUTES LONG?",False,anime_review,9999,2012-12-10T05:50:00+00:00
"Well, well, well, what do we have here? A 15 seconds long One Piece short? Why not? Using simple common sense, you can get a pretty clear idea of what this is going to be, nothing that heaving on an adventure or world building. The whole thing might as well be called a sneaky commercial, one tactical way to correctly day give u your money, I know I would. One Piece scratch cards are the good they are trying to push here, nothing too interesting unless you had some serious excessive obsession of owning everything One Piece you see. I like the shortness of it, I likethe wholesomeness, it remains all too whacky, funny an in the right identity that comes with regular old One Piece that it doesn't feel like an ordinary commercial.",False,anime_review,36240,2019-02-16T13:41:00+00:00
"One Piece reaching the peek of marketing, that's what that was. Just some other seak peak move to promote some flavored popcorn brand. Luffy is a big eater, he'll eat absolutely anything that smells of food, no matter how rotten or untrust it is, making him the judge in a food commercial sounds horrible on paper, but then again, the fans couldn't care less, you see your favorite character smashing some meth down their mouth, you do the same. Chopper and Usopp were there as well, so given how smart they both are (a trickster and a doctor), you'd have some more trust on Luffy's decision. Anyway, Idon't know why I'm even bothered by writing this review, I just couldn't leave this clean review section empty forever, and I'd encourage anyone to do the same, go out there and write something, it's good to improve your linguistic skills and can be of great help for some other person on the internet.",False,anime_review,36241,2018-11-12T12:06:00+00:00
